booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
1792,143110,Stayed,2017-02-10,2017-02-11,1,68,4744,1003,2017-02-10
1793,166300,Stayed,2017-02-04,2017-02-05,1,501,4939,1045,2017-02-02
1794,166300,Stayed,2017-02-05,2017-02-06,1,501,4939,1087,2017-02-05
1795,41023,Cancelled,2017-02-21,2017-02-22,1,325,3444,728,2017-02-20
1796,13678,Stayed,2017-02-24,2017-02-25,1,879,6564,1388,2017-02-23
1797,44087,Cancelled,2017-02-20,2017-02-24,1,186,18455,4685,2017-02-20
1798,66108,Cancelled,2017-02-26,2017-02-27,1,111,3119,660,2017-02-21
1799,22844,Stayed,2017-02-19,2017-02-20,1,111,2664,563,2017-02-14
1800,108885,Cancelled,2017-02-19,2017-02-20,1,567,5524,1168,2017-02-18
1801,17092,Stayed,2017-03-04,2017-03-05,1,500,2144,453,2017-02-27
1802,94430,Cancelled,2017-02-25,2017-02-28,1,500,6626,1458,2017-02-22
1803,137573,Cancelled,2017-02-23,2017-02-24,1,500,2144,453,2017-02-23
1804,31449,Cancelled,2017-04-03,2017-04-09,1,261,15974,3379,2017-02-28
1805,31449,Stayed,2017-02-25,2017-02-26,2,261,5977,1265,2017-02-25
1806,189022,Stayed,2017-02-15,2017-02-16,1,261,2014,426,2017-02-15
1807,54065,Stayed,2017-02-26,2017-02-27,1,59,2014,426,2017-02-26
1808,27527,Cancelled,2017-02-20,2017-02-21,1,59,1819,385,2017-02-20
1809,17106,Stayed,2017-02-26,2017-02-27,1,59,2079,458,2017-02-25
1810,54065,Stayed,2017-02-12,2017-02-13,1,59,2664,563,2017-02-12
1811,141064,Cancelled,2017-02-08,2017-02-09,1,59,1949,413,2017-02-04
1812,15620,Stayed,2017-02-07,2017-02-08,1,59,1949,413,2017-02-06
1813,183032,Cancelled,2017-02-07,2017-02-08,1,59,1949,413,2017-02-06
1814,68922,Stayed,2017-02-04,2017-02-05,1,59,2079,440,2017-02-03
1815,173334,Stayed,2017-02-02,2017-02-03,1,59,2079,440,2017-02-02
1816,101446,No Show,2017-02-26,2017-02-27,1,670,2274,481,2017-02-26
1817,101446,Cancelled,2017-02-26,2017-02-27,1,670,2274,481,2017-02-26
1818,27435,Cancelled,2017-02-17,2017-02-18,2,670,5197,1100,2017-02-17
1819,135873,Stayed,2017-02-23,2017-02-24,1,324,2404,529,2017-02-23
1820,135873,Stayed,2017-02-21,2017-02-23,1,324,4157,914,2017-02-21
1821,44199,Stayed,2017-02-06,2017-02-07,1,217,2274,578,2017-02-06
1822,71704,Stayed,2017-02-05,2017-02-06,1,217,2144,453,2017-02-05
1823,51525,Stayed,2017-02-16,2017-02-20,1,574,11887,2615,2017-02-16
1824,107622,Stayed,2017-02-15,2017-02-16,1,574,2664,677,2017-02-15
1825,162727,Stayed,2017-02-13,2017-02-14,1,574,3184,673,2017-02-02
1826,71428,Stayed,2017-02-10,2017-02-13,1,574,7925,1676,2017-02-10
1827,167227,Cancelled,2017-02-06,2017-02-07,1,574,2404,508,2017-02-06
1828,14674,Cancelled,2017-02-28,2017-03-01,1,162,2508,530,2017-02-27
1829,140493,Cancelled,2017-02-27,2017-02-28,2,162,3536,748,2017-02-27
1830,140493,Cancelled,2017-02-27,2017-02-28,2,162,3536,748,2017-02-27
1831,182991,Stayed,2017-02-24,2017-02-25,1,162,2657,562,2017-02-24
1832,140493,Cancelled,2017-02-22,2017-02-23,2,162,4966,1051,2017-02-22
1833,140493,No Show,2017-02-21,2017-02-22,2,162,3744,792,2017-02-21
1834,140493,Cancelled,2017-02-21,2017-02-22,2,162,5647,1195,2017-02-21
1835,140493,No Show,2017-02-16,2017-02-17,1,162,2649,561,2017-02-15
1836,140493,Cancelled,2017-02-23,2017-02-25,2,162,12449,2633,2017-02-22
1837,140493,No Show,2017-02-08,2017-02-09,2,162,4368,924,2017-02-08
1838,197630,Cancelled,2017-02-12,2017-02-13,1,162,2166,476,2017-02-08
1839,46857,Stayed,2017-02-07,2017-02-08,1,162,3851,815,2017-02-06
1840,129376,Stayed,2017-02-05,2017-02-06,1,162,2852,627,2017-02-04
1841,33926,Stayed,2017-02-26,2017-02-27,1,203,2599,660,2017-02-19
1842,33926,Cancelled,2017-02-26,2017-02-27,1,203,2599,550,2017-02-16
1843,112619,Cancelled,2017-02-09,2017-02-10,1,203,2729,578,2017-02-08
1844,106295,Stayed,2017-02-17,2017-02-18,1,203,2924,743,2017-02-09
1845,162727,Cancelled,2017-02-14,2017-02-15,1,203,3119,660,2017-02-02
1846,112619,Cancelled,2017-02-13,2017-02-14,1,203,2794,591,2017-02-10
1847,112619,Cancelled,2017-02-10,2017-02-11,1,203,3054,646,2017-02-07
1848,55815,Stayed,2017-02-06,2017-02-07,1,651,2469,523,2017-02-06
1849,114490,Stayed,2017-02-03,2017-02-04,1,651,2079,440,2017-02-03
1850,133115,Stayed,2017-02-12,2017-02-13,1,651,2144,453,2017-02-12
1851,8380,Stayed,2017-02-26,2017-03-03,1,287,11174,2364,2017-02-25
1852,67635,Cancelled,2017-02-18,2017-02-19,1,569,2989,759,2017-02-17
1853,8611,Stayed,2017-02-24,2017-02-26,1,44,5847,1238,2017-02-23
1854,50957,No Show,2017-02-15,2017-02-16,1,44,2599,550,2017-02-15
1855,58871,Stayed,2017-02-15,2017-02-16,1,44,2339,1181,2017-02-15
1856,8380,No Show,2017-02-13,2017-02-14,1,44,2144,0,2017-02-13
1857,45318,Stayed,2017-02-05,2017-02-06,1,44,2794,591,2017-02-05
1858,33657,Cancelled,2017-02-08,2017-02-09,1,206,2469,523,2017-02-08
1859,27527,Stayed,2017-02-20,2017-02-21,1,677,2014,426,2017-02-20
1860,70196,Cancelled,2017-02-20,2017-02-21,1,677,2339,495,2017-02-20
1861,157067,Stayed,2017-02-12,2017-02-13,1,677,2209,486,2017-02-12
1862,72253,Cancelled,2017-02-19,2017-02-20,1,677,2924,618,2017-02-11
1863,4675,No Show,2017-02-11,2017-02-12,1,677,2469,523,2017-02-11
1864,72253,Cancelled,2017-02-13,2017-02-14,1,677,2599,550,2017-02-01
1865,184959,Cancelled,2017-02-09,2017-02-10,1,677,2274,481,2017-02-09
1866,58187,Stayed,2017-02-03,2017-02-04,1,677,2014,426,2017-02-01
1867,41034,Stayed,2017-02-16,2017-02-17,1,677,2339,515,2017-02-16
1868,45602,Cancelled,2017-02-03,2017-02-04,1,677,2144,453,2017-02-03
1869,4675,Stayed,2017-02-05,2017-02-06,1,601,2274,481,2017-02-05
1870,56694,Stayed,2017-02-03,2017-02-04,1,636,3444,728,2017-02-02
1871,187033,Stayed,2017-03-01,2017-03-02,1,238,3899,825,2017-02-27
1872,37618,No Show,2017-02-13,2017-02-14,1,238,4354,921,2017-02-13
1873,37618,Stayed,2017-02-16,2017-02-17,1,238,4354,921,2017-02-15
1874,72061,Stayed,2017-02-25,2017-02-26,1,620,3964,838,2017-02-25
1875,72061,Stayed,2017-02-11,2017-02-12,1,620,3054,646,2017-02-09
1876,94861,Stayed,2017-02-04,2017-02-05,1,620,2599,572,2017-02-04
1877,177132,Cancelled,2017-02-22,2017-03-02,1,594,24180,5320,2017-02-22
1878,68688,Stayed,2017-02-17,2017-02-19,1,594,8596,1818,2017-02-17
1879,131959,Stayed,2017-02-17,2017-02-19,1,594,7667,1686,2017-02-16
1880,162560,Stayed,2017-02-10,2017-02-12,1,594,8822,1867,2017-02-08
1881,184545,Stayed,2017-02-22,2017-02-25,1,614,8186,1731,2017-02-18
1882,93021,Stayed,2017-02-18,2017-02-19,1,614,3444,728,2017-02-18
1883,93021,Stayed,2017-02-12,2017-02-13,1,614,3249,688,2017-02-12
1884,162560,Cancelled,2017-02-10,2017-02-12,1,614,8057,2045,2017-02-04
1885,82206,Stayed,2017-02-26,2017-02-27,1,751,3964,838,2017-02-23
1886,78903,Stayed,2017-02-24,2017-02-26,1,751,8382,1773,2017-02-20
1887,170174,Stayed,2017-02-07,2017-02-08,1,751,4094,901,2017-02-07
1888,170174,Stayed,2017-02-06,2017-02-07,1,751,4094,901,2017-02-05
1889,137026,Stayed,2017-02-18,2017-02-21,1,736,13190,3570,2017-02-18
1890,139865,Stayed,2017-02-01,2017-02-04,1,850,14555,3079,2017-02-01
1891,178334,Stayed,2017-02-21,2017-02-22,1,663,2080,458,2017-02-21
1892,169912,Stayed,2017-02-11,2017-02-12,1,663,4586,1164,2017-02-06
1893,185526,Stayed,2017-02-01,2017-02-02,1,663,2558,541,2017-02-01
1894,185526,Cancelled,2017-02-01,2017-02-02,1,663,2226,565,2017-02-01
1895,166795,Stayed,2017-02-10,2017-02-11,2,411,9097,1925,2017-02-10
1896,52680,Stayed,2017-02-07,2017-02-08,1,411,3119,660,2017-02-07
1897,52680,Stayed,2017-02-02,2017-02-07,1,411,19234,4069,2017-02-01
1898,162560,Cancelled,2017-02-10,2017-02-12,1,411,8642,2193,2017-02-04
1899,129987,Stayed,2017-02-27,2017-02-28,1,646,3084,783,2017-02-25
1900,149420,Stayed,2017-03-03,2017-03-05,1,646,8713,1844,2017-02-14
1901,76046,No Show,2017-02-17,2017-02-18,1,646,3316,702,2017-02-17
1902,97841,Cancelled,2017-02-16,2017-02-17,1,646,2685,568,2017-02-14
1903,158527,Stayed,2017-02-11,2017-02-12,1,646,5140,1088,2017-02-07
1904,158527,Stayed,2017-02-10,2017-02-11,1,646,3968,839,2017-02-02
1905,158527,Stayed,2017-02-10,2017-02-11,1,646,3968,839,2017-02-02
1906,154121,Stayed,2017-02-26,2017-02-27,2,652,5717,1451,2017-02-26
1907,93021,Cancelled,2017-02-18,2017-02-19,1,652,3054,672,2017-02-18
1908,64784,Cancelled,2017-02-19,2017-02-21,1,813,6107,1293,2017-02-18
1909,160596,Stayed,2017-02-09,2017-02-10,1,813,3054,646,2017-02-08
1910,139513,Cancelled,2017-03-05,2017-03-07,2,648,10837,2292,2017-02-21
1911,9330,No Show,2017-02-18,2017-02-19,1,648,1914,405,2017-02-18
1912,3574,Stayed,2017-02-12,2017-02-17,1,648,11531,2440,2017-02-12
1913,8680,Cancelled,2017-02-06,2017-02-09,1,648,6934,1526,2017-02-05
1914,49194,Cancelled,2017-02-06,2017-02-07,1,648,1872,396,2017-02-06
1915,25876,Cancelled,2017-02-08,2017-02-10,1,995,9422,1993,2017-02-07
1916,126588,Stayed,2017-02-28,2017-03-01,1,211,3314,701,2017-02-27
1917,126588,Stayed,2017-02-23,2017-02-24,1,211,4029,853,2017-02-23
1918,9330,Stayed,2017-02-18,2017-02-19,1,211,4744,1003,2017-02-18
1919,27465,Cancelled,2017-02-16,2017-02-17,1,211,5134,1086,2017-02-16
1920,25876,Cancelled,2017-02-08,2017-02-10,1,211,8512,1801,2017-02-07
1921,78365,Stayed,2017-03-01,2017-03-02,1,619,2209,468,2017-02-27
1922,78365,Stayed,2017-02-28,2017-03-01,1,619,2014,426,2017-02-27
1923,142432,Stayed,2017-02-27,2017-03-01,1,619,5197,1319,2017-02-27
1924,78365,Stayed,2017-02-27,2017-02-28,1,619,2014,426,2017-02-27
1925,78365,Stayed,2017-02-22,2017-02-23,1,619,2599,550,2017-02-21
1926,78365,Stayed,2017-02-16,2017-02-17,1,619,2534,536,2017-02-13
1927,78365,Stayed,2017-02-15,2017-02-16,1,619,2534,536,2017-02-13
1928,78365,Stayed,2017-02-06,2017-02-07,1,619,2404,508,2017-02-06
2001,189314,Cancelled,2017-04-02,2017-04-03,1,252,3215,680,2017-03-26
2002,77901,Stayed,2017-04-01,2017-04-02,1,252,2675,567,2017-03-31
2003,199763,Cancelled,2017-03-24,2017-03-25,1,252,2652,561,2017-03-24
2004,162631,Stayed,2017-03-21,2017-03-22,1,252,3366,740,2017-03-20
2005,119697,Stayed,2017-03-17,2017-03-18,2,252,6399,1354,2017-03-17
2006,189314,No Show,2017-03-04,2017-03-05,1,252,3237,685,2017-03-03
2007,89798,Stayed,2017-03-30,2017-04-02,1,571,13190,3348,2017-03-27
2008,61516,Stayed,2017-03-17,2017-03-18,1,571,4126,873,2017-03-16
2009,77745,Stayed,2017-03-13,2017-03-14,1,571,3834,811,2017-03-09
2010,164004,Stayed,2017-03-12,2017-03-13,1,571,3834,811,2017-03-12
2011,122584,Stayed,2017-03-10,2017-03-11,1,571,4224,893,2017-03-09
2012,77745,Cancelled,2017-03-10,2017-03-13,1,571,12995,2749,2017-03-07
2013,77745,Cancelled,2017-03-10,2017-03-13,1,571,12281,2598,2017-03-08
2014,122584,Stayed,2017-03-06,2017-03-08,1,571,5067,1073,2017-03-04
2015,77745,Cancelled,2017-03-10,2017-03-13,1,571,12539,2652,2017-03-06
2016,77745,Cancelled,2017-03-11,2017-03-13,1,571,9357,1980,2017-03-03
2017,66762,Stayed,2017-04-01,2017-04-02,1,109,3249,688,2017-03-26
2018,66762,Stayed,2017-03-18,2017-03-19,1,109,3119,660,2017-03-14
2019,142194,Cancelled,2017-03-11,2017-03-12,1,109,3119,660,2017-03-04
2020,66762,Stayed,2017-03-04,2017-03-05,1,109,3119,660,2017-03-04
2021,193036,Cancelled,2017-03-24,2017-03-27,1,88,11372,2406,2017-03-21
2022,193036,Cancelled,2017-04-07,2017-04-10,1,88,11076,2343,2017-03-22
2023,57835,Stayed,2017-03-15,2017-03-17,1,88,6427,1360,2017-03-10
2024,193036,Stayed,2017-03-10,2017-03-12,1,88,6492,1374,2017-03-09
2025,42387,Stayed,2017-03-10,2017-03-11,1,88,2568,543,2017-03-06
2026,193036,Stayed,2017-03-09,2017-03-10,1,88,2561,542,2017-03-08
2027,193036,Cancelled,2017-03-06,2017-03-12,1,88,17893,3785,2017-03-02
2028,175955,Stayed,2017-03-02,2017-03-03,1,88,2560,541,2017-03-02
2029,193036,Stayed,2017-03-06,2017-03-09,1,88,8822,1867,2017-03-04
2030,144909,Stayed,2017-03-11,2017-03-13,1,755,8057,1705,2017-03-01
2031,128934,Stayed,2017-03-22,2017-03-24,1,859,3897,825,2017-03-22
2032,26893,No Show,2017-03-13,2017-03-14,1,859,1559,343,2017-03-13
2033,53047,Stayed,2017-03-08,2017-03-09,1,859,1624,343,2017-03-08
2034,171586,Stayed,2017-03-15,2017-03-16,1,232,2040,431,2017-03-14
2035,22534,Stayed,2017-03-08,2017-03-09,1,232,3032,641,2017-03-08
2036,93174,Stayed,2017-03-07,2017-03-08,1,232,2181,462,2017-03-07
2037,22534,Stayed,2017-03-06,2017-03-08,1,232,4007,848,2017-03-06
2038,175955,Stayed,2017-03-28,2017-03-29,1,195,2022,428,2017-03-28
2039,175955,Stayed,2017-03-13,2017-03-14,1,195,2392,506,2017-03-13
2040,47628,Stayed,2017-03-08,2017-03-09,1,195,2285,580,2017-03-08
2041,100771,Stayed,2017-03-07,2017-03-08,1,195,2674,565,2017-03-06
2042,187466,Stayed,2017-03-05,2017-03-06,1,195,1997,422,2017-03-04
2043,189081,Cancelled,2017-03-06,2017-03-07,1,195,2722,576,2017-03-06
2044,175582,Stayed,2017-03-04,2017-03-05,1,195,2365,501,2017-03-03
2045,21196,Stayed,2017-03-03,2017-03-04,1,195,2540,538,2017-03-03
2046,21196,Cancelled,2017-03-03,2017-03-04,1,195,1859,394,2017-03-03
2047,188210,Stayed,2017-03-02,2017-03-03,1,195,1386,352,2017-03-02
2048,100771,Stayed,2017-03-01,2017-03-02,1,195,2014,426,2017-03-01
2049,102620,Stayed,2017-03-09,2017-03-10,1,195,3374,857,2017-03-09
2050,47827,Stayed,2017-03-27,2017-03-28,1,468,2491,527,2017-03-27
2051,183383,Stayed,2017-03-31,2017-04-01,1,468,2924,618,2017-03-31
2052,183383,Stayed,2017-03-30,2017-03-31,1,468,2924,618,2017-03-30
2053,122286,Stayed,2017-03-11,2017-03-12,1,468,2989,633,2017-03-11
2054,122286,Cancelled,2017-03-12,2017-03-13,1,468,3119,660,2017-03-11
2055,161917,Stayed,2017-03-23,2017-03-24,1,468,2491,527,2017-03-23
2056,185451,Cancelled,2017-03-21,2017-03-22,1,468,2166,459,2017-03-19
2057,172023,Cancelled,2017-03-18,2017-03-19,1,152,2664,563,2017-03-13
2058,192119,Stayed,2017-04-01,2017-04-02,1,194,2079,440,2017-03-29
2059,172023,Stayed,2017-03-24,2017-03-26,1,194,4677,990,2017-03-18
2060,58266,Stayed,2017-03-18,2017-03-19,1,194,2339,495,2017-03-09
2061,172023,Stayed,2017-03-18,2017-03-19,1,194,2404,508,2017-03-14
2062,112916,Stayed,2017-03-10,2017-03-11,1,194,2274,481,2017-03-09
2063,24582,Stayed,2017-04-01,2017-04-02,1,160,2859,605,2017-03-30
2064,71382,Stayed,2017-04-03,2017-04-04,1,486,2664,712,2017-03-27
2065,169072,Stayed,2017-03-31,2017-04-01,1,486,2144,453,2017-03-30
2066,149163,Stayed,2017-03-30,2017-03-31,1,486,1754,371,2017-03-30
2067,149163,Stayed,2017-03-30,2017-03-31,3,486,5651,1196,2017-03-30
2068,160482,Cancelled,2017-03-25,2017-03-26,1,486,3314,729,2017-03-24
2069,179762,Stayed,2017-03-22,2017-03-24,1,486,4417,935,2017-03-21
2070,148274,Stayed,2017-03-15,2017-03-18,1,486,7601,1608,2017-03-13
2071,130739,Stayed,2017-03-17,2017-03-18,1,486,2404,529,2017-03-14
2072,86676,Stayed,2017-03-16,2017-03-17,1,486,2209,468,2017-03-14
2073,71382,Stayed,2017-03-10,2017-03-11,1,486,2404,611,2017-03-08
2074,190191,Stayed,2017-03-07,2017-03-08,1,486,2014,443,2017-03-07
2075,115643,Stayed,2017-03-06,2017-03-07,1,486,2794,591,2017-03-06
2076,190191,Stayed,2017-03-05,2017-03-07,1,486,4417,971,2017-03-05
2077,118918,Cancelled,2017-03-02,2017-03-03,1,486,2144,453,2017-03-02
2078,76337,Stayed,2017-03-11,2017-03-12,1,486,2599,660,2017-03-11
2079,71382,Stayed,2017-03-07,2017-03-10,1,486,6560,1443,2017-03-06
2080,55529,Stayed,2017-03-18,2017-03-19,1,153,2144,453,2017-03-17
2081,52458,Stayed,2017-03-31,2017-04-07,1,402,11166,2362,2017-03-29
2082,69650,Stayed,2017-03-19,2017-03-20,3,402,4091,866,2017-03-19
2083,67529,Stayed,2017-03-17,2017-03-18,1,402,1299,275,2017-03-16
2084,171522,Stayed,2017-03-17,2017-03-18,1,402,1624,343,2017-03-17
2085,189413,Stayed,2017-03-11,2017-03-12,2,250,5067,1073,2017-03-03
2086,39916,Stayed,2017-03-22,2017-03-23,1,250,1884,398,2017-03-22
2087,122584,Stayed,2017-03-08,2017-03-10,1,846,6107,1293,2017-03-07
2088,19960,Stayed,2017-04-01,2017-04-02,1,405,5004,1058,2017-03-31
2089,130034,Stayed,2017-03-21,2017-03-23,1,107,5587,1183,2017-03-14
2090,59986,Stayed,2017-03-30,2017-03-31,1,383,2209,468,2017-03-30
2091,70651,Stayed,2017-03-21,2017-03-22,1,383,2729,578,2017-03-21
2092,70651,Stayed,2017-03-20,2017-03-21,1,383,2469,523,2017-03-20
2093,70651,Stayed,2017-03-01,2017-03-02,1,383,2794,591,2017-03-01
2094,106210,Cancelled,2017-03-30,2017-03-31,1,274,2014,443,2017-03-29
2095,106210,Stayed,2017-03-27,2017-03-30,1,274,6930,1525,2017-03-16
2096,59140,Stayed,2017-03-02,2017-03-03,1,274,3769,798,2017-03-02
2097,116485,Stayed,2017-03-19,2017-03-20,1,56,1950,413,2017-03-17
2098,50932,Cancelled,2017-03-23,2017-03-27,1,56,15486,3276,2017-03-21
2099,8656,Stayed,2017-03-12,2017-03-13,1,583,3054,646,2017-03-12
2100,51469,Stayed,2017-03-11,2017-03-12,1,583,2859,605,2017-03-10
2101,8656,Stayed,2017-03-10,2017-03-11,1,583,2729,578,2017-03-09
2102,8656,Stayed,2017-03-08,2017-03-09,1,583,2274,481,2017-03-08
2103,41098,Stayed,2017-03-04,2017-03-05,1,583,2014,426,2017-03-04
2104,17049,Cancelled,2017-03-20,2017-03-21,1,583,2924,618,2017-03-11
2105,140507,Stayed,2017-04-07,2017-04-08,2,245,5792,1225,2017-03-11
2106,66909,Stayed,2017-03-08,2017-03-10,1,245,4389,928,2017-03-07
2107,57569,Stayed,2017-04-01,2017-04-04,1,944,9122,1929,2017-03-31
2108,83992,Stayed,2017-03-15,2017-03-17,1,944,3739,791,2017-03-15
2109,76836,Stayed,2017-03-14,2017-03-16,1,944,4347,920,2017-03-06
2110,96585,Stayed,2017-04-06,2017-04-07,1,295,2859,629,2017-03-27
2111,70558,Stayed,2017-03-25,2017-03-26,1,295,3184,673,2017-03-20
2112,96585,Stayed,2017-03-15,2017-03-17,1,295,5067,1114,2017-03-13
2113,30752,Stayed,2017-03-14,2017-03-15,1,295,2534,558,2017-03-12
2114,85427,Stayed,2017-03-03,2017-03-04,1,295,2599,550,2017-03-03
2115,163829,Stayed,2017-03-25,2017-03-27,1,86,5299,1121,2017-03-23
2116,159448,Stayed,2017-03-20,2017-03-25,1,86,8860,1949,2017-03-04
2117,47251,Stayed,2017-03-16,2017-03-17,1,86,2764,608,2017-03-15
2118,47251,Stayed,2017-03-14,2017-03-16,1,86,5754,1266,2017-03-14
2119,57801,Cancelled,2017-03-02,2017-03-03,1,86,1897,402,2017-03-01
2120,57801,Cancelled,2017-04-02,2017-04-03,1,161,2280,483,2017-03-31
2121,57801,Stayed,2017-03-31,2017-04-01,1,161,1929,408,2017-03-31
2122,57801,Cancelled,2017-04-01,2017-04-02,1,161,2872,607,2017-03-31
2123,57801,Stayed,2017-03-30,2017-03-31,1,161,1819,385,2017-03-30
2124,57801,Stayed,2017-03-27,2017-03-28,1,161,1639,347,2017-03-27
2125,98247,Stayed,2017-03-27,2017-03-28,1,161,1871,396,2017-03-27
2126,57801,Stayed,2017-03-26,2017-03-27,1,161,1993,421,2017-03-26
2127,134930,Cancelled,2017-03-26,2017-03-31,1,161,9237,1954,2017-03-26
2128,57801,Stayed,2017-03-23,2017-03-24,1,161,1923,407,2017-03-22
2129,57801,Cancelled,2017-03-24,2017-03-25,1,161,2179,461,2017-03-23
2130,31412,Stayed,2017-03-23,2017-03-24,1,161,1949,413,2017-03-23
2131,57801,Stayed,2017-03-22,2017-03-23,1,161,2181,462,2017-03-21
2132,57801,Stayed,2017-03-20,2017-03-21,1,161,2067,438,2017-03-20
2133,57801,Stayed,2017-03-19,2017-03-20,1,161,1791,380,2017-03-19
2134,57801,Cancelled,2017-03-20,2017-03-21,1,161,2198,465,2017-03-19
2135,57801,Stayed,2017-03-21,2017-03-22,1,161,2231,472,2017-03-21
2136,57801,Cancelled,2017-03-21,2017-03-22,1,161,2387,505,2017-03-20
2137,179762,Stayed,2017-03-21,2017-03-22,1,471,2079,440,2017-03-20
2138,648,Stayed,2017-04-13,2017-04-17,1,248,14815,3761,2017-03-22
2139,87768,Stayed,2017-03-28,2017-03-29,1,248,2859,605,2017-03-27
2140,105035,Stayed,2017-03-25,2017-03-27,1,248,4807,1018,2017-03-22
2141,117378,Cancelled,2017-03-24,2017-03-26,1,248,7277,1540,2017-03-03
2142,57757,Cancelled,2017-06-08,2017-06-11,1,760,8966,1896,2017-03-08
2143,15169,Cancelled,2017-04-21,2017-04-23,1,760,5047,1068,2017-03-17
2144,15169,Cancelled,2017-04-21,2017-04-23,1,760,5047,1068,2017-03-17
2145,15169,Cancelled,2017-04-21,2017-04-23,1,760,5026,1064,2017-03-19
2146,15169,Cancelled,2017-04-21,2017-04-23,2,760,10052,2126,2017-03-19
2147,139399,Cancelled,2017-04-12,2017-04-16,1,760,9677,2456,2017-03-31
2148,138286,Stayed,2017-03-21,2017-03-22,1,355,2794,591,2017-03-21
2149,39916,Stayed,2017-03-21,2017-03-22,1,933,1780,376,2017-03-21
2150,186707,Stayed,2017-06-22,2017-06-25,1,385,10721,2268,2017-03-30
2151,173516,Stayed,2017-03-11,2017-03-12,1,597,3379,715,2017-03-11
2152,26389,Stayed,2017-03-31,2017-04-01,1,154,2014,426,2017-03-31
2153,26389,Stayed,2017-03-24,2017-03-25,1,154,2209,468,2017-03-24
2154,26389,Stayed,2017-03-13,2017-03-14,1,154,2599,550,2017-03-12
2155,196829,Stayed,2017-03-06,2017-03-09,1,154,5066,1114,2017-03-04
2156,26389,Stayed,2017-03-17,2017-03-18,1,154,2209,468,2017-03-17
2157,124236,Stayed,2017-04-01,2017-04-03,1,84,5067,1114,2017-03-31
2158,169072,Stayed,2017-03-28,2017-03-29,1,84,1624,343,2017-03-27
2159,52281,Stayed,2017-03-18,2017-03-20,1,84,3637,770,2017-03-18
2160,52281,Cancelled,2017-03-18,2017-03-19,1,84,2079,440,2017-03-18
2161,52281,Cancelled,2017-03-18,2017-03-20,1,84,3637,770,2017-03-18
2162,66762,Stayed,2017-03-11,2017-03-12,1,84,3314,701,2017-03-09
2163,147466,No Show,2017-03-12,2017-03-13,1,894,2014,426,2017-03-12
2164,82641,Cancelled,2017-03-10,2017-03-11,2,894,6497,1429,2017-03-10
2165,194199,Cancelled,2017-03-18,2017-03-19,1,907,2469,523,2017-03-18
2166,196829,Stayed,2017-03-26,2017-03-31,1,612,8899,1882,2017-03-24
2167,164004,Stayed,2017-03-18,2017-03-19,1,612,2729,578,2017-03-18
2168,55369,Stayed,2017-03-08,2017-03-11,1,612,5390,1141,2017-03-05
2169,55369,Stayed,2017-03-07,2017-03-08,1,612,2144,453,2017-03-07
2170,47628,Stayed,2017-03-18,2017-03-19,1,251,2014,426,2017-03-18
2171,100829,Stayed,2017-03-25,2017-03-26,2,975,4287,908,2017-03-14
2172,73181,Stayed,2017-03-19,2017-03-20,1,756,1884,398,2017-03-18
2173,73181,Stayed,2017-03-17,2017-03-19,1,756,4742,1203,2017-03-17
2174,52617,Stayed,2017-03-18,2017-03-20,1,756,5392,1141,2017-03-18
2175,113777,Stayed,2017-03-28,2017-03-29,1,83,1798,381,2017-03-28
2176,168544,Stayed,2017-03-22,2017-03-26,1,83,10884,2302,2017-03-22
2177,97348,Stayed,2017-03-25,2017-03-26,1,83,3524,746,2017-03-22
2178,141329,No Show,2017-03-25,2017-03-26,1,83,3501,740,2017-03-25
2179,87053,Cancelled,2017-03-25,2017-03-26,1,83,2751,605,2017-03-11
2180,127496,Cancelled,2017-03-18,2017-03-19,1,83,3008,637,2017-03-18
2181,109973,Cancelled,2017-03-13,2017-03-14,1,83,1840,389,2017-03-12
2182,82881,Cancelled,2017-04-14,2017-04-17,1,106,10526,2226,2017-03-29
2183,82026,Stayed,2017-03-31,2017-04-01,1,106,1949,413,2017-03-31
2184,82881,Cancelled,2017-04-14,2017-04-17,1,106,10526,2226,2017-03-01
2185,73651,Stayed,2017-03-18,2017-03-19,1,106,2274,481,2017-03-18
